JURISDICTIONCODE,NAME,YEAR,RESIDENTIAL,OPENSPACE,COMMERCIAL,INDUSTRIAL,PERSONALPROP,TOTAL,RO,CIP
207,Newton,2012,"204,153,075",0,"36,236,017","3,228,846","7,163,902","250,781,840",81.41,18.59
207,Newton,2013,"211,944,528",0,"37,209,039","3,310,792","7,710,976","260,175,335",81.46,18.54
207,Newton,2014,"226,487,606",0,"40,719,366","3,479,935","8,537,368","279,224,275",81.11,18.89
207,Newton,2015,"232,151,679",0,"47,047,547","3,772,829","8,917,824","291,889,879",79.53,20.47
207,Newton,2016,"246,020,153",0,"46,355,316","3,787,524","9,164,827","305,327,820",80.58,19.42
208,Norfolk,2009,"19,091,950","5,092","793,586","165,828","303,910","20,360,366",93.80,6.20
208,Norfolk,2010,"19,715,615","5,437","835,181","171,287","394,400","21,121,920",93.37,6.63
208,Norfolk,2011,"20,335,891","5,835","925,681","188,854","417,576","21,873,837",93,7
208,Norfolk,2012,"22,294,162","6,364","1,013,625","210,801","449,771","23,974,723",93.02,6.98
208,Norfolk,2013,"23,346,123","7,796","1,033,241","212,462","459,056","25,058,678",93.20,6.80
208,Norfolk,2014,"24,191,395","7,946","1,055,228","215,640","512,403","25,982,612",93.14,6.86
208,Norfolk,2015,"25,308,462","8,051","1,114,151","202,454","527,052","27,160,170",93.21,6.79
208,Norfolk,2016,"26,656,229","8,243","1,305,767","270,438","524,467","28,765,144",92.70,7.30
209,North Adams,2009,"6,674,574",0,"2,760,581","748,117","868,877","11,052,149",60.39,39.61
209,North Adams,2010,"6,992,577",0,"2,958,561","724,256","926,195","11,601,589",60.27,39.73
209,North Adams,2011,"7,717,133",0,"3,306,662","798,788","1,031,582","12,854,165",60.04,39.96
209,North Adams,2012,"8,172,331",0,"3,362,345","819,329","887,147","13,241,152",61.72,38.28
209,North Adams,2013,"8,422,559",0,"3,423,227","810,450","1,030,149","13,686,385",61.54,38.46
209,North Adams,2014,"8,758,833",0,"3,871,077","848,498","950,599","14,429,007",60.70,39.30
209,North Adams,2015,"9,192,343",0,"3,994,058","753,671","1,063,857","15,003,929",61.27,38.73
209,North Adams,2016,"9,456,266",0,"4,191,433","819,619","1,264,739","15,732,057",60.11,39.89
210,North Andover,2009,"45,993,084",0,"4,683,072","2,732,839","1,665,903","55,074,898",83.51,16.49
210,North Andover,2010,"46,758,072",0,"5,068,096","2,976,298","1,912,966","56,715,432",82.44,17.56
210,North Andover,2011,"48,179,307",0,"5,274,914","3,018,522","2,101,981","58,574,724",82.25,17.75
210,North Andover,2012,"49,921,745",0,"5,342,557","3,036,032","2,326,024","60,626,358",82.34,17.66
210,North Andover,2013,"50,943,262",0,"5,242,642","3,043,268","2,205,407","61,434,579",82.92,17.08
210,North Andover,2014,"52,634,815",0,"5,383,845","3,024,946","2,398,222","63,441,828",82.97,17.03
210,North Andover,2015,"53,898,757",0,"5,637,744","2,999,564","2,495,931","65,031,996",82.88,17.12
210,North Andover,2016,"55,619,188",0,"5,997,607","3,020,735","2,473,637","67,111,167",82.88,17.12
211,North Attleborough,2009,"29,692,543",0,"6,718,459","1,085,823","589,119","38,085,944",77.96,22.04
211,North Attleborough,2010,"30,418,072",0,"6,975,403","1,125,657","621,275","39,140,407",77.72,22.28
211,North Attleborough,2011,"31,245,611",0,"7,185,029","1,170,973","797,926","40,399,539",77.34,22.66
211,North Attleborough,2012,"32,549,977",0,"7,098,312","1,185,940","804,415","41,638,644",78.17,21.83
211,North Attleborough,2013,"33,883,386",0,"7,033,992","1,198,947","763,615","42,879,940",79.02,20.98
211,North Attleborough,2014,"35,335,429",0,"6,937,874","1,220,707","793,593","44,287,603",79.79,20.21
211,North Attleborough,2015,"36,932,186",0,"6,884,190","1,213,409","788,209","45,817,994",80.61,19.39
211,North Attleborough,2016,"38,350,832",0,"6,902,547","1,210,469","798,972","47,262,820",81.14,18.86
212,North Brookfield,2009,"4,391,265",0,"169,165","117,334","86,644","4,764,408",92.17,7.83
212,North Brookfield,2010,"4,540,757",0,"172,514","123,493","99,886","4,936,650",91.98,8.02
212,North Brookfield,2011,"4,902,348",0,"194,945","133,217","112,822","5,343,332",91.75,8.25
212,North Brookfield,2012,"4,884,650",0,"189,804","132,600","110,540","5,317,594",91.86,8.14
212,North Brookfield,2013,"5,139,794",0,"201,142","130,802","122,747","5,594,485",91.87,8.13
212,North Brookfield,2014,"5,307,544",0,"210,258","135,261","117,755","5,770,818",91.97,8.03
212,North Brookfield,2015,"5,446,817",0,"211,506","142,900","154,023","5,955,246",91.46,8.54
212,North Brookfield,2016,"5,580,240",0,"224,114","141,471","200,079","6,145,904",90.80,9.20
213,North Reading,2009,"28,380,862",0,"2,089,880","1,400,409","551,683","32,422,834",87.53,12.47
213,North Reading,2010,"29,164,094",0,"2,318,563","1,494,412","754,127","33,731,196",86.46,13.54
213,North Reading,2011,"30,356,441",0,"2,352,462","1,520,911","661,287","34,891,101",87,13
213,North Reading,2012,"31,405,922",0,"2,448,468","1,573,105","614,879","36,042,374",87.14,12.86
213,North Reading,2013,"35,240,271",0,"2,755,575","1,759,176","704,210","40,459,232",87.10,12.90
213,North Reading,2014,"36,130,963",0,"2,972,737","1,839,472","872,014","41,815,186",86.41,13.59
213,North Reading,2015,"38,738,514",0,"3,018,410","1,870,407","754,834","44,382,165",87.28,12.72
213,North Reading,2016,"40,049,162",0,"3,042,548","1,878,219","847,535","45,817,464",87.41,12.59
214,Northampton,2009,"29,856,224",0,"5,253,743","1,020,745","1,066,659","37,197,371",80.26,19.74
214,Northampton,2010,"32,494,563",0,"5,707,666","1,061,927","1,102,381","40,366,537",80.50,19.50
214,Northampton,2011,"33,469,556",0,"5,850,598","1,137,507","1,179,342","41,637,003",80.38,19.62
214,Northampton,2012,"34,667,579",0,"5,999,515","1,313,405","1,245,463","43,225,962",80.20,19.80
214,Northampton,2013,"36,299,783",0,"6,328,257","1,513,350","1,247,043","45,388,433",79.98,20.02
214,Northampton,2014,"39,467,528",0,"7,049,234","1,602,173","1,344,884","49,463,819",79.79,20.21
214,Northampton,2015,"40,939,004",0,"7,536,181","1,638,206","1,379,507","51,492,898",79.50,20.50
214,Northampton,2016,"42,391,347",0,"7,716,594","1,672,265","1,360,124","53,140,330",79.77,20.23
215,Northborough,2009,"26,799,983","33,024","2,529,067","3,729,117","1,148,422","34,239,613",78.37,21.63
215,Northborough,2010,"28,070,518","1,447","2,632,580","3,846,922","1,088,724","35,640,191",78.76,21.24
215,Northborough,2011,"28,568,015","1,520","2,733,033","4,253,312","1,139,754","36,695,634",77.86,22.14
215,Northborough,2012,"29,469,457",883,"3,598,685","4,213,286","1,120,427","38,402,738",76.74,23.26
215,Northborough,2013,"29,930,872",0,"4,678,642","4,314,737","1,219,257","40,143,508",74.56,25.44
215,Northborough,2014,"30,473,340",0,"4,935,528","4,462,382","1,462,709","41,333,959",73.72,26.28
215,Northborough,2015,"31,806,773",0,"5,040,986","4,588,322","1,541,043","42,977,124",74.01,25.99
215,Northborough,2016,"33,753,263",0,"5,269,120","4,556,801","1,489,715","45,068,899",74.89,25.11
216,Northbridge,2009,"14,087,707",0,"1,320,313","426,598","416,461","16,251,079",86.69,13.31
216,Northbridge,2010,"13,746,027",0,"1,316,773","419,606","491,344","15,973,750",86.05,13.95
216,Northbridge,2011,"14,365,622",0,"1,293,489","407,364","558,432","16,624,907",86.41,13.59
216,Northbridge,2012,"15,519,363",0,"1,416,525","448,458","571,925","17,956,271",86.43,13.57
216,Northbridge,2013,"15,008,090",0,"1,377,121","428,079","538,811","17,352,101",86.49,13.51
216,Northbridge,2014,"16,207,645",0,"1,563,681","375,224","563,287","18,709,837",86.63,13.37
216,Northbridge,2015,"16,541,353",0,"1,566,579","366,771","588,379","19,063,082",86.77,13.23
216,Northbridge,2016,"17,299,590",0,"1,622,498","381,000","608,013","19,911,101",86.88,13.12
217,Northfield,2009,"3,975,826",0,"197,617","987,999","221,263","5,382,705",73.86,26.14
217,Northfield,2010,"4,048,357",0,"196,048","1,002,994","234,787","5,482,186",73.85,26.15
217,Northfield,2011,"4,009,342",0,"554,647","988,587","279,499","5,832,075",68.75,31.25
217,Northfield,2012,"4,118,271",0,"592,712","1,015,968","262,733","5,989,684",68.76,31.24
217,Northfield,2013,"4,113,287",0,"608,663","1,076,807","339,182","6,137,939",67.01,32.99
217,Northfield,2014,"4,259,270",0,"628,103","1,109,025","342,569","6,338,967",67.19,32.81
217,Northfield,2015,"4,590,239",0,"662,914","1,192,736","361,426","6,807,315",67.43,32.57
217,Northfield,2016,"4,333,331",0,"631,392","1,751,793","501,832","7,218,348",60.03,39.97
218,Norton,2009,"20,773,607",0,"1,747,762","1,349,938","629,292","24,500,599",84.79,15.21
218,Norton,2010,"21,488,471",0,"1,827,416","1,430,516","816,826","25,563,229",84.06,15.94
218,Norton,2011,"22,192,472",0,"1,905,239","1,641,014","809,049","26,547,774",83.59,16.41
218,Norton,2012,"22,952,572",0,"2,003,138","1,695,219","800,606","27,451,535",83.61,16.39
218,Norton,2013,"24,382,754",0,"2,093,444","1,736,046","841,514","29,053,758",83.92,16.08
218,Norton,2014,"25,181,987",0,"2,143,635","1,773,252","807,132","29,906,006",84.20,15.80
218,Norton,2015,"26,566,896",0,"2,172,968","1,716,690","781,935","31,238,489",85.05,14.95
218,Norton,2016,"27,658,103",0,"2,229,488","1,861,479","806,890","32,555,960",84.96,15.04
219,Norwell,2009,"25,027,054",0,"3,204,127","683,405","417,262","29,331,848",85.32,14.68
219,Norwell,2010,"25,557,668",0,"3,495,568","740,955","427,872","30,222,063",84.57,15.43
219,Norwell,2011,"25,978,995",0,"3,765,643","805,133","490,899","31,040,670",83.69,16.31
219,Norwell,2012,"27,016,589",0,"3,709,764","755,580","470,398","31,952,331",84.55,15.45
219,Norwell,2013,"30,181,634",0,"4,162,332","853,636","556,526","35,754,128",84.41,15.59
219,Norwell,2014,"31,105,355",0,"4,622,937","475,183","574,235","36,777,710",84.58,15.42
219,Norwell,2015,"32,671,452",0,"4,929,852","497,691","652,454","38,751,449",84.31,15.69
219,Norwell,2016,"33,943,670",0,"4,981,466","498,056","738,758","40,161,950",84.52,15.48
220,Norwood,2009,"27,029,124",0,"14,747,750","5,016,924","1,852,598","48,646,396",55.56,44.44
220,Norwood,2010,"28,511,850",0,"15,554,366","5,213,300","2,079,665","51,359,181",55.51,44.49
220,Norwood,2011,"29,826,638",0,"16,688,486","5,530,599","2,626,019","54,671,742",54.56,45.44
220,Norwood,2012,"31,302,673",0,"17,797,395","5,824,439","2,565,214","57,489,721",54.45,45.55
220,Norwood,2013,"32,658,111",0,"18,571,117","5,932,564","2,752,569","59,914,361",54.51,45.49
220,Norwood,2014,"33,985,468",0,"19,564,872","6,131,260","2,750,067","62,431,667",54.44,45.56
220,Norwood,2015,"35,338,822",0,"20,416,766","6,370,763","2,814,241","64,940,592",54.42,45.58
220,Norwood,2016,"36,777,965",0,"20,218,901","7,910,195","2,455,139","67,362,200",54.60,45.40
221,Oak Bluffs,2009,"16,296,038","12,251","960,911","29,739","323,642","17,622,581",92.54,7.46
221,Oak Bluffs,2010,"16,735,278","12,584","977,633","28,427","350,445","18,104,367",92.51,7.49
221,Oak Bluffs,2011,"17,119,578","13,318","1,074,155","30,798","374,863","18,612,712",92.05,7.95
221,Oak Bluffs,2012,"17,701,590","13,513","944,977","29,205","385,297","19,074,582",92.87,7.13
221,Oak Bluffs,2013,"17,968,078","13,117","971,248","30,469","389,623","19,372,535",92.82,7.18
221,Oak Bluffs,2014,"18,274,818","13,412","975,737","30,864","405,381","19,700,212",92.83,7.17
221,Oak Bluffs,2015,"18,806,460","11,535","1,010,447","33,890","438,100","20,300,432",92.70,7.30
221,Oak Bluffs,2016,"20,058,549","16,806","1,042,982","34,627","515,619","21,668,583",92.65,7.35
222,Oakham,2009,"1,799,617",0,"53,776","7,255","41,595","1,902,243",94.61,5.39
222,Oakham,2010,"1,981,854",0,"61,906","8,293","46,755","2,098,808",94.43,5.57
222,Oakham,2011,"2,047,683",0,"66,495","8,581","57,589","2,180,348",93.92,6.08
222,Oakham,2012,"2,133,569",0,"59,034","8,911","70,228","2,271,742",93.92,6.08
222,Oakham,2013,"2,247,075",0,"64,458","9,728","92,356","2,413,617",93.10,6.90
222,Oakham,2014,"2,292,939",0,"67,639","10,056","98,467","2,469,101",92.87,7.13
222,Oakham,2015,"2,418,689",0,"71,502","10,614","106,560","2,607,365",92.76,7.24
222,Oakham,2016,"2,459,799",0,"73,272","10,785","106,149","2,650,005",92.82,7.18
223,Orange,2009,"6,266,198",0,"543,044","254,016","163,714","7,226,972",86.71,13.29
223,Orange,2010,"6,303,911",0,"590,487","277,213","188,027","7,359,638",85.66,14.34
223,Orange,2011,"7,223,418",0,"697,789","320,488","221,830","8,463,525",85.35,14.65
223,Orange,2012,"7,414,429",0,"741,622","344,526","227,646","8,728,223",84.95,15.05
223,Orange,2013,"7,652,900",0,"771,667","293,334","272,868","8,990,769",85.12,14.88
223,Orange,2014,"7,690,530",0,"876,217","587,566","242,486","9,396,799",81.84,18.16
223,Orange,2015,"7,815,274",0,"945,110","832,899","282,424","9,875,707",79.14,20.86
223,Orange,2016,"8,157,341",0,"949,179","875,593","283,962","10,266,075",79.46,20.54
224,Orleans,2009,"17,537,687",0,"1,182,206","42,419","207,303","18,969,615",92.45,7.55
224,Orleans,2010,"17,990,355",0,"1,228,830","42,238","225,462","19,486,885",92.32,7.68
224,Orleans,2011,"18,500,103",0,"1,298,402","43,294","248,608","20,090,407",92.08,7.92
224,Orleans,2012,"19,613,503",0,"1,363,232","45,503","256,012","21,278,250",92.18,7.82
224,Orleans,2013,"19,949,260",0,"1,397,171","48,852","265,939","21,661,222",92.10,7.90
224,Orleans,2014,"20,508,328",0,"1,446,088","51,068","268,081","22,273,565",92.07,7.93
224,Orleans,2015,"21,375,901",0,"1,496,894","51,828","282,639","23,207,262",92.11,7.89
224,Orleans,2016,"22,212,768",0,"1,526,843","45,889","291,587","24,077,087",92.26,7.74
225,Otis,2009,"3,606,938",0,"106,380","20,279","99,055","3,832,652",94.11,5.89
225,Otis,2010,"3,619,463",0,"100,428","19,626","96,771","3,836,288",94.35,5.65
225,Otis,2011,"3,844,055",0,"116,464","20,527","108,891","4,089,937",93.99,6.01
225,Otis,2012,"3,954,578",0,"118,041","24,458","116,895","4,213,972",93.84,6.16
225,Otis,2013,"4,053,012",0,"116,759","23,459","138,927","4,332,157",93.56,6.44
225,Otis,2014,"4,125,610",0,"118,851","23,883","155,541","4,423,885",93.26,6.74
225,Otis,2015,"4,290,463",0,"123,273","24,634","168,892","4,607,262",93.12,6.88
225,Otis,2016,"4,450,688",0,"124,283","26,112","174,260","4,775,343",93.20,6.80
226,Oxford,2009,"13,073,723",0,"1,070,170","926,996","616,512","15,687,401",83.34,16.66
226,Oxford,2010,"13,589,915",0,"1,155,877","1,114,845","680,847","16,541,484",82.16,17.84
226,Oxford,2011,"13,817,765",0,"1,469,803","1,134,655","736,834","17,159,057",80.53,19.47
226,Oxford,2012,"14,246,709",0,"1,578,639","1,237,846","709,210","17,772,404",80.16,19.84
226,Oxford,2013,"14,596,758",0,"1,652,458","1,332,352","769,666","18,351,234",79.54,20.46
226,Oxford,2014,"15,218,199",0,"1,826,565","1,432,496","775,259","19,252,519",79.05,20.95
226,Oxford,2015,"15,695,908",0,"1,945,732","1,544,216","788,606","19,974,462",78.58,21.42
226,Oxford,2016,"16,879,509",0,"2,180,371","1,692,751","811,206","21,563,837",78.28,21.72
227,Palmer,2009,"11,790,168",0,"1,110,700","699,663","618,560","14,219,091",82.92,17.08
227,Palmer,2010,"12,189,913",0,"1,073,649","726,925","640,914","14,631,401",83.31,16.69
227,Palmer,2011,"12,535,255",0,"1,122,287","734,765","701,733","15,094,040",83.05,16.95
227,Palmer,2012,"12,338,633",0,"1,109,034","723,761","695,278","14,866,706",83,17
227,Palmer,2013,"12,741,286",0,"1,136,205","743,242","744,196","15,364,929",82.92,17.08
227,Palmer,2014,"13,202,375",0,"1,164,954","726,794","799,992","15,894,115",83.06,16.94
227,Palmer,2015,"14,160,482",0,"1,196,204","792,975","954,772","17,104,433",82.79,17.21
227,Palmer,2016,"14,585,218",0,"1,241,075","818,133","1,050,267","17,694,693",82.43,17.57
228,Paxton,2009,"6,845,155",0,"187,044","47,191","76,551","7,155,941",95.66,4.34
228,Paxton,2010,"7,863,265",0,"179,058","72,000","76,065","8,190,388",96.01,3.99
228,Paxton,2011,"7,741,188",0,"183,518","73,449","144,693","8,142,848",95.07,4.93
228,Paxton,2012,"7,933,618",0,"193,491","76,893","180,432","8,384,434",94.62,5.38
228,Paxton,2013,"8,197,518",0,"205,673","83,665","165,129","8,651,985",94.75,5.25
228,Paxton,2014,"8,326,262",0,"219,425","109,679","174,228","8,829,594",94.30,5.70
228,Paxton,2015,"8,658,292",0,"221,897","110,212","176,250","9,166,651",94.45,5.55
228,Paxton,2016,"8,928,369",0,"220,340","116,525","174,666","9,439,900",94.58,5.42
229,Peabody,2009,"49,778,122",0,"20,514,207","6,880,863","2,035,902","79,209,094",62.84,37.16
229,Peabody,2010,"50,866,065",0,"22,549,665","6,926,838","2,348,903","82,691,471",61.51,38.49
229,Peabody,2011,"53,748,658",0,"23,619,724","6,785,833","2,751,974","86,906,189",61.85,38.15
229,Peabody,2012,"54,701,729",0,"24,936,093","5,744,823","2,899,220","88,281,865",61.96,38.04
229,Peabody,2013,"56,653,072",0,"25,720,454","5,595,009","2,647,922","90,616,457",62.52,37.48
229,Peabody,2014,"57,885,411",0,"26,732,080","5,781,637","2,795,921","93,195,049",62.11,37.89
229,Peabody,2015,"60,439,070",0,"27,586,590","5,874,481","2,784,466","96,684,607",62.51,37.49
229,Peabody,2016,"62,488,278",0,"27,758,568","5,988,290","2,725,679","98,960,815",63.14,36.86
230,Pelham,2009,"3,066,198",0,"24,419","15,161","67,208","3,172,986",96.63,3.37
230,Pelham,2010,"3,135,982",0,"24,701","15,396","86,418","3,262,497",96.12,3.88
230,Pelham,2011,"3,106,264",0,"24,622","15,279","94,589","3,240,754",95.85,4.15
230,Pelham,2012,"3,159,857",0,"23,789","15,934","136,325","3,335,905",94.72,5.28
230,Pelham,2013,"3,221,262",0,"24,952","16,250","132,138","3,394,602",94.89,5.11
230,Pelham,2014,"3,278,824",0,"25,719","18,295","137,076","3,459,914",94.77,5.23
230,Pelham,2015,"3,374,741",0,"27,931","23,705","143,871","3,570,248",94.52,5.48
230,Pelham,2016,"3,451,212",0,"31,606","24,184","143,089","3,650,091",94.55,5.45
231,Pembroke,2009,"25,902,646",0,"2,365,519","760,352","356,568","29,385,085",88.15,11.85
231,Pembroke,2010,"26,359,496",0,"2,590,352","827,684","436,894","30,214,426",87.24,12.76
231,Pembroke,2011,"26,962,235",0,"2,723,211","894,371","529,331","31,109,148",86.67,13.33
231,Pembroke,2012,"27,857,219",0,"2,785,156","926,038","461,991","32,030,404",86.97,13.03
231,Pembroke,2013,"28,252,660",0,"2,896,612","972,579","473,300","32,595,151",86.68,13.32
231,Pembroke,2014,"29,234,862",0,"2,982,472","1,014,378","446,300","33,678,012",86.81,13.19
231,Pembroke,2015,"30,338,337",0,"3,068,130","1,079,683","484,047","34,970,197",86.75,13.25
231,Pembroke,2016,"32,573,804",0,"3,180,164","1,128,392","534,294","37,416,654",87.06,12.94
232,Pepperell,2009,"12,921,585",0,"322,317","270,156","172,982","13,687,040",94.41,5.59
232,Pepperell,2010,"13,864,278",0,"373,714","336,626","233,765","14,808,383",93.62,6.38
232,Pepperell,2011,"14,307,348",0,"363,582","321,929","243,304","15,236,163",93.90,6.10
232,Pepperell,2012,"14,753,215",0,"367,193","335,328","242,187","15,697,923",93.98,6.02
232,Pepperell,2013,"15,441,429",0,"396,368","351,771","263,690","16,453,258",93.85,6.15
232,Pepperell,2014,"15,991,571",0,"424,989","374,753","266,185","17,057,498",93.75,6.25
232,Pepperell,2015,"16,490,229",0,"436,513","386,464","253,991","17,567,197",93.87,6.13
232,Pepperell,2016,"17,241,798",0,"473,855","406,587","266,564","18,388,804",93.76,6.24
233,Peru,2009,"1,143,230",0,"77,177","5,702","31,825","1,257,934",90.88,9.12
233,Peru,2010,"1,207,090",0,"61,732","6,032","38,458","1,313,312",91.91,8.09
233,Peru,2011,"1,295,428",0,"51,350","5,800","38,665","1,391,243",93.11,6.89
